Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","54.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","77.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","516","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","0.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","30.5","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","38.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","39.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","83.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","7.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","22.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","88.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","1.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","55.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","81.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","2.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","10","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","53.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","55.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","46.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","19.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13.6","A","Chiffre officiel","Official estimate"
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","27.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","23.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","20.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","72.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","570","Nioué","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","94.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","97.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","98.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","<0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
